,PLAYER,TEAM,AGE,GP,W,L,MIN,PTS,FGM,FGA,FG%,3PM,3PA,3P%,FTM,FTA,FT%,OREB,DREB,REB,AST,TOV,STL,BLK,PF,"
            FP
          ",DD2,TD3,+/-
580,Scottie Lewis,CHA,22,2,1,1,7,1,0,0,0.0,0,0,0.0,1,2,50.0,0,0,0,1,0,1,0,0,5.5,0,0,-4
582,Ade Murkey,SAC,24,1,0,1,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,-1
582,Anthony Lamb,HOU,24,2,0,2,8,0,0,2,0.0,0,2,0.0,0,0,0.0,0,1,1,2,0,0,0,0,4.2,0,0,5
582,Arnoldas Kulboka,CHA,24,2,2,0,5,0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0,0,-12
582,CJ Miles,BOS,35,1,1,0,2,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,0.0,0,0,-5
582,Cat Barber,ATL,27,3,0,3,13,0,0,4,0.0,0,0,0.0,0,4,0.0,1,2,3,3,1,0,0,1,7.1,0,0,11
582,David Johnson,TOR,21,2,2,0,2,0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,-2
582,DeJon Jarreau,IND,24,1,0,1,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,2
582,Emanuel Terry,PHX,25,3,2,1,18,0,0,5,0.0,0,0,0.0,0,0,0.0,8,7,15,2,5,1,0,4,19.0,0,0,-19
582,Feron Hunt,NYK,22,2,2,0,8,0,0,2,0.0,0,0,0.0,0,0,0.0,1,0,1,1,1,1,0,1,4.7,0,0,-1
582,JaQuori McLaughlin,DAL,24,4,2,2,11,0,0,2,0.0,0,1,0.0,0,0,0.0,0,0,0,2,0,0,0,1,3.0,0,0,-9
582,Jaime Echenique,WAS,24,1,1,0,3,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,-1
582,Javin DeLaurier,MIL,24,1,1,0,3,0,0,0,0.0,0,0,0.0,0,0,0.0,0,1,1,0,0,1,0,1,4.2,0,0,4
582,Jay Huff,LAL,24,4,0,4,20,0,0,3,0.0,0,2,0.0,0,0,0.0,1,3,4,1,1,1,1,1,11.3,0,0,15
582,Jaysean Paige,DET,27,1,1,0,7,0,0,3,0.0,0,2,0.0,0,0,0.0,0,1,1,1,1,0,0,2,1.7,0,0,-10
582,Jon Teske,MEM,24,3,3,0,8,0,0,1,0.0,0,0,0.0,0,2,0.0,0,2,2,1,0,1,0,1,6.9,0,0,-3
582,Jordan Bell,CHI,27,1,1,0,2,0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,1,0,0,1,0,2,4.2,0,0,1
582,Jordan Goodwin,WAS,23,2,1,1,6,0,0,3,0.0,0,1,0.0,0,0,0.0,0,1,1,0,0,0,0,1,1.2,0,0,-8
582,MJ Walker,PHX,24,2,1,1,8,0,0,4,0.0,0,2,0.0,0,0,0.0,0,1,1,1,0,2,0,1,8.7,0,0,-3
582,Matt Mooney,NYK,27,1,1,0,2,0,0,1,0.0,0,1,0.0,0,0,0.0,0,0,0,0,1,1,0,0,2.0,0,0,-5
582,Nate Hinton,IND,22,2,0,2,2,0,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,1,0,0,0,-1.0,0,0,4
582,Sam Dekker,TOR,27,1,1,0,1,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,-5
582,Trayvon Palmer,DET,27,1,0,1,17,0,0,1,0.0,0,0,0.0,0,0,0.0,0,2,2,0,1,0,0,2,1.4,0,0,-12
582,Tyler Hall,NYK,25,1,1,0,2,0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,-5
582,Zylan Cheatham,UTA,26,1,0,1,5,0,0,3,0.0,0,2,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0.0,0,0,-13
