name,team_name,game_date,season,espn_player_id,team_id,espn_game_id,period,minutes_remaining,seconds_remaining,shot_made_flag,action_type,shot_type,shot_distance,opponent,x,y,dribbles,touch_time,defender_name,defender_distance,shot_clock
"Paul George","Indiana Pacers",2016-03-21,2015,4251,1610612754,400828932,4,2,18,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Philadelphia 76ers",0,1,0,0.00,,0.00,0.00
"Paul George","Indiana Pacers",2016-03-31,2015,4251,1610612754,400829010,4,3,28,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Orlando Magic",0,1,0,0.00,,0.00,0.00
"Klay Thompson","Golden State Warriors",2015-11-20,2015,6475,1610612744,400828074,1,10,34,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Chicago Bulls",0,1,1,0.90,"Mirotic, Nikola",4.00,24.00
"James Harden","Houston Rockets",2015-11-27,2015,3992,1610612745,400828119,1,3,29,1,"Alley Oop Dunk Shot","2PT Field Goal",0,"Philadelphia 76ers",0,1,0,0.60,"Okafor, Jahlil",2.80,1.80
"Paul George","Indiana Pacers",2015-12-30,2015,4251,1610612754,400828365,5,0,00,0,"Alley Oop Layup shot","2PT Field Goal",2,"Chicago Bulls",-24,-5,0,0.00,"Butler, Jimmy",4.20,0.00
"James Harden","Houston Rockets",2015-12-29,2015,3992,1610612745,400828357,3,7,33,0,"Alley Oop Layup shot","2PT Field Goal",0,"Atlanta Hawks",6,7,0,2.40,"Bazemore, Kent",3.10,14.70
"Paul George","Indiana Pacers",2016-03-26,2015,4251,1610612754,400828969,1,5,45,1,"Alley Oop Layup shot","2PT Field Goal",2,"Brooklyn Nets",-22,2,0,0.00,,0.00,0.00
"Paul George","Indiana Pacers",2016-02-21,2015,4251,1610612754,400828715,1,11,46,0,"Alley Oop Layup shot","2PT Field Goal",1,"Orlando Magic",-13,14,0,0.00,,0.00,0.00
"Damian Lillard","Portland Trail Blazers",2015-12-12,2015,6606,1610612757,400828239,4,0,17,0,"Alley Oop Layup shot","2PT Field Goal",2,"New York Knicks",-19,13,0,0.00,"Thomas, Lance",7.10,0.00
"Damian Lillard","Portland Trail Blazers",2016-01-13,2015,6606,1610612757,400828471,3,4,57,0,"Alley Oop Layup shot","2PT Field Goal",2,"Utah Jazz",-25,3,0,1.00,"Burke, Trey",2.20,6.40
"Paul George","Indiana Pacers",2015-11-29,2015,4251,1610612754,400828140,3,9,36,1,"Alley Oop Layup shot","2PT Field Goal",0,"Los Angeles Lakers",4,3,0,0.00,"Bryant, Kobe",1.30,13.60
"James Harden","Houston Rockets",2016-03-31,2015,3992,1610612745,400829011,1,0,00,0,"Alley Oop Layup shot","2PT Field Goal",4,"Chicago Bulls",-7,41,0,0.00,,0.00,0.00
"Klay Thompson","Golden State Warriors",2015-11-28,2015,6475,1610612744,400828132,1,6,12,1,"Alley Oop Layup shot","2PT Field Goal",1,"Sacramento Kings",1,11,0,1.60,"McLemore, Ben",5.70,17.60
"Paul George","Indiana Pacers",2015-12-26,2015,4251,1610612754,400828335,1,1,24,1,"Cutting Dunk Shot","2PT Field Goal",0,"Minnesota Timberwolves",0,1,0,0.70,"LaVine, Zach",1.60,13.20
"Klay Thompson","Golden State Warriors",2015-12-18,2015,6475,1610612744,400828284,2,1,52,1,"Cutting Dunk Shot","2PT Field Goal",0,"Milwaukee Bucks",0,1,0,0.70,"Plumlee, Miles",3.90,15.80
"Klay Thompson","Golden State Warriors",2016-03-03,2015,6475,1610612744,400828798,4,3,26,1,"Cutting Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",0,1,0,0.00,,0.00,0.00
"Paul George","Indiana Pacers",2016-03-15,2015,4251,1610612754,400828884,4,1,42,1,"Cutting Dunk Shot","2PT Field Goal",2,"Boston Celtics",25,-1,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-01-30,2015,3992,1610612745,400828598,1,9,31,1,"Cutting Dunk Shot","2PT Field Goal",0,"Washington Wizards",0,1,0,0.00,,0.00,0.00
"Paul George","Indiana Pacers",2016-03-05,2015,4251,1610612754,400828811,1,2,27,1,"Cutting Dunk Shot","2PT Field Goal",0,"Washington Wizards",0,1,0,0.00,,0.00,0.00
"Paul George","Indiana Pacers",2015-11-18,2015,4251,1610612754,400828054,3,8,02,1,"Cutting Dunk Shot","2PT Field Goal",0,"Philadelphia 76ers",0,1,0,0.80,"Covington, Robert",4.10,14.40
"CJ McCollum","Portland Trail Blazers",2015-12-12,2015,2490149,1610612757,400828239,3,4,58,1,"Cutting Dunk Shot","2PT Field Goal",0,"New York Knicks",0,1,0,0.60,"Afflalo, Arron",3.40,13.20
"Klay Thompson","Golden State Warriors",2016-03-06,2015,6475,1610612744,400828818,1,6,26,1,"Cutting Dunk Shot","2PT Field Goal",0,"Los Angeles Lakers",0,1,0,0.00,,0.00,0.00
"Klay Thompson","Golden State Warriors",2016-03-07,2015,6475,1610612744,400828830,2,3,33,1,"Cutting Dunk Shot","2PT Field Goal",0,"Orlando Magic",0,1,0,0.00,,0.00,0.00
"Klay Thompson","Golden State Warriors",2016-03-30,2015,6475,1610612744,400829006,1,5,13,1,"Cutting Dunk Shot","2PT Field Goal",0,"Utah Jazz",0,1,0,0.00,,0.00,0.00
"JR Smith","Cleveland Cavaliers",2016-04-11,2015,2444,1610612739,400829090,2,2,51,1,"Cutting Dunk Shot","2PT Field Goal",0,"Atlanta Hawks",0,1,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-04-11,2015,3992,1610612745,400829094,3,7,59,1,"Cutting Dunk Shot","2PT Field Goal",0,"Minnesota Timberwolves",0,1,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-02-25,2015,3992,1610612745,400828746,3,6,15,1,"Cutting Dunk Shot","2PT Field Goal",0,"Portland Trail Blazers",0,1,0,0.00,,0.00,0.00
"Wesley Matthews","Dallas Mavericks",2016-01-22,2015,4032,1610612742,400828538,3,9,27,1,"Cutting Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",0,1,0,1.00,"Westbrook, Russell",4.40,13.30
"CJ McCollum","Portland Trail Blazers",2016-04-06,2015,2490149,1610612757,400829058,2,1,42,1,"Cutting Dunk Shot","2PT Field Goal",0,"Oklahoma City Thunder",0,1,0,0.00,,0.00,0.00
"Paul George","Indiana Pacers",2016-01-12,2015,4251,1610612754,400828456,4,5,12,1,"Cutting Dunk Shot","2PT Field Goal",0,"Phoenix Suns",0,1,1,1.40,"Morris, Markieff",3.70,13.70
"Klay Thompson","Golden State Warriors",2015-12-31,2015,6475,1610612744,400828372,3,3,49,1,"Cutting Finger Roll Layup Shot","2PT Field Goal",1,"Houston Rockets",-17,-6,0,0.40,"Harden, James",2.70,12.50
"Klay Thompson","Golden State Warriors",2016-04-03,2015,6475,1610612744,400829039,4,5,15,1,"Cutting Finger Roll Layup Shot","2PT Field Goal",1,"Portland Trail Blazers",2,11,0,0.00,,0.00,0.00
"Klay Thompson","Golden State Warriors",2016-03-03,2015,6475,1610612744,400828798,2,7,23,1,"Cutting Finger Roll Layup Shot","2PT Field Goal",1,"Oklahoma City Thunder",9,16,0,0.00,,0.00,0.00
"JJ Redick","Los Angeles Clippers",2015-11-07,2015,3024,1610612746,400827980,1,4,15,1,"Cutting Finger Roll Layup Shot","2PT Field Goal",3,"Houston Rockets",10,31,0,0.90,"Thornton, Marcus",1.90,0.00
"James Harden","Houston Rockets",2016-03-27,2015,3992,1610612745,400828980,1,3,19,1,"Cutting Finger Roll Layup Shot","2PT Field Goal",1,"Indiana Pacers",-11,2,0,0.00,,0.00,0.00
"JJ Redick","Los Angeles Clippers",2016-03-07,2015,3024,1610612746,400828829,2,1,29,0,"Cutting Finger Roll Layup Shot","2PT Field Goal",4,"Dallas Mavericks",4,41,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-03-27,2015,3992,1610612745,400828980,2,5,26,1,"Cutting Finger Roll Layup Shot","2PT Field Goal",0,"Indiana Pacers",-4,2,0,0.00,,0.00,0.00
"Kyle Lowry","Toronto Raptors",2015-11-10,2015,3012,1610612761,400827996,2,9,23,1,"Cutting Finger Roll Layup Shot","2PT Field Goal",2,"New York Knicks",-2,28,2,2.60,"Grant, Jerian",2.10,0.00
"Paul George","Indiana Pacers",2016-03-27,2015,4251,1610612754,400828980,1,10,08,1,"Cutting Finger Roll Layup Shot","2PT Field Goal",1,"Houston Rockets",10,7,0,0.00,,0.00,0.00
"Klay Thompson","Golden State Warriors",2015-11-02,2015,6475,1610612744,400827938,3,9,31,1,"Cutting Finger Roll Layup Shot","2PT Field Goal",1,"Memphis Grizzlies",10,11,0,1.00,"Lee, Courtney",2.70,21.10
"Klay Thompson","Golden State Warriors",2016-03-03,2015,6475,1610612744,400828798,1,5,49,1,"Cutting Finger Roll Layup Shot","2PT Field Goal",0,"Oklahoma City Thunder",-9,3,0,0.00,,0.00,0.00
"Kyle Lowry","Toronto Raptors",2015-11-10,2015,3012,1610612761,400827996,4,6,51,1,"Cutting Finger Roll Layup Shot","2PT Field Goal",3,"New York Knicks",9,38,2,2.50,"Grant, Jerian",2.00,0.00
"JJ Redick","Los Angeles Clippers",2016-02-10,2015,3024,1610612746,400828679,2,2,53,1,"Cutting Finger Roll Layup Shot","2PT Field Goal",1,"Boston Celtics",17,8,0,0.00,,0.00,0.00
"Paul George","Indiana Pacers",2016-03-29,2015,4251,1610612754,400828994,1,3,32,1,"Cutting Finger Roll Layup Shot","2PT Field Goal",1,"Chicago Bulls",10,11,0,0.00,,0.00,0.00
"Klay Thompson","Golden State Warriors",2016-04-03,2015,6475,1610612744,400829039,4,11,12,1,"Cutting Layup Shot","2PT Field Goal",1,"Portland Trail Blazers",-7,11,0,0.00,,0.00,0.00
"JR Smith","Cleveland Cavaliers",2016-01-14,2015,2444,1610612739,400828477,3,10,44,1,"Cutting Layup Shot","2PT Field Goal",1,"San Antonio Spurs",6,16,0,0.60,"Green, Danny",3.70,11.20
"Damian Lillard","Portland Trail Blazers",2015-12-18,2015,6606,1610612757,400828274,1,8,09,1,"Cutting Layup Shot","2PT Field Goal",1,"Orlando Magic",-19,-5,0,0.70,"Payton, Elfrid",7.30,13.90
"Klay Thompson","Golden State Warriors",2016-01-14,2015,6475,1610612744,400828479,1,2,27,1,"Cutting Layup Shot","2PT Field Goal",2,"Los Angeles Lakers",9,28,0,0.60,"Randle, Julius",3.00,18.20
"James Harden","Houston Rockets",2015-11-11,2015,3992,1610612745,400828006,1,3,46,1,"Cutting Layup Shot","2PT Field Goal",2,"Brooklyn Nets",-16,16,0,0.60,"Bogdanovic, Bojan",4.80,14.00
"Kyle Lowry","Toronto Raptors",2015-12-05,2015,3012,1610612761,400828177,2,7,58,1,"Cutting Layup Shot","2PT Field Goal",1,"Golden State Warriors",17,2,0,1.00,"Thompson, Klay",2.20,16.20
"Klay Thompson","Golden State Warriors",2016-01-27,2015,6475,1610612744,400828578,1,11,17,1,"Cutting Layup Shot","2PT Field Goal",2,"Dallas Mavericks",1,21,0,0.00,,0.00,0.00
"Paul George","Indiana Pacers",2015-12-31,2015,4251,1610612754,400828371,3,10,07,1,"Cutting Layup Shot","2PT Field Goal",1,"Milwaukee Bucks",-12,3,0,0.70,"Carter-Williams, Michael",3.00,18.40
"JR Smith","Cleveland Cavaliers",2016-02-29,2015,2444,1610612739,400828771,3,0,35,0,"Cutting Layup Shot","2PT Field Goal",1,"Indiana Pacers",19,3,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2015-12-31,2015,3992,1610612745,400828372,2,6,01,0,"Cutting Layup Shot","2PT Field Goal",0,"Golden State Warriors",-7,7,0,0.70,"Bogut, Andrew",3.00,24.00
"Klay Thompson","Golden State Warriors",2016-01-27,2015,6475,1610612744,400828578,2,1,22,1,"Cutting Layup Shot","2PT Field Goal",1,"Dallas Mavericks",-1,11,0,0.00,,0.00,0.00
"Paul George","Indiana Pacers",2016-01-10,2015,4251,1610612754,400828448,5,3,17,1,"Cutting Layup Shot","2PT Field Goal",1,"Houston Rockets",19,-1,0,0.80,"Harden, James",4.10,10.90
"Klay Thompson","Golden State Warriors",2016-01-27,2015,6475,1610612744,400828578,1,9,20,1,"Cutting Layup Shot","2PT Field Goal",1,"Dallas Mavericks",10,8,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-02-23,2015,3992,1610612745,400828730,5,0,34,1,"Cutting Layup Shot","2PT Field Goal",2,"Utah Jazz",-25,3,0,0.00,,0.00,0.00
"JR Smith","Cleveland Cavaliers",2016-01-27,2015,2444,1610612739,400828571,3,9,07,1,"Cutting Layup Shot","2PT Field Goal",1,"Phoenix Suns",-19,2,0,0.00,,0.00,0.00
"Kyle Lowry","Toronto Raptors",2015-12-05,2015,3012,1610612761,400828177,4,8,04,0,"Cutting Layup Shot","2PT Field Goal",2,"Golden State Warriors",-19,16,1,1.30,"Green, Draymond",2.00,14.30
"Wesley Matthews","Dallas Mavericks",2016-04-11,2015,4032,1610612742,400829097,2,0,59,1,"Cutting Layup Shot","2PT Field Goal",1,"Utah Jazz",12,-6,0,0.00,,0.00,0.00
"Damian Lillard","Portland Trail Blazers",2016-04-02,2015,6606,1610612757,400829029,3,9,34,1,"Cutting Layup Shot","2PT Field Goal",1,"Miami Heat",12,0,0,0.00,,0.00,0.00
"CJ McCollum","Portland Trail Blazers",2016-03-12,2015,2490149,1610612757,400828869,1,9,56,1,"Cutting Layup Shot","2PT Field Goal",0,"Orlando Magic",6,7,0,0.00,,0.00,0.00
"Damian Lillard","Portland Trail Blazers",2016-02-23,2015,6606,1610612757,400828731,4,3,19,1,"Cutting Layup Shot","2PT Field Goal",1,"Brooklyn Nets",-14,7,0,0.00,,0.00,0.00
"Klay Thompson","Golden State Warriors",2015-12-02,2015,6475,1610612744,400828155,1,4,36,1,"Cutting Layup Shot","2PT Field Goal",1,"Charlotte Hornets",-9,7,0,0.90,"Batum, Nicolas",1.90,13.40
"Wesley Matthews","Dallas Mavericks",2015-12-26,2015,4032,1610612742,400828336,4,0,54,1,"Cutting Layup Shot","2PT Field Goal",0,"Chicago Bulls",-6,0,0,0.80,"Mirotic, Nikola",3.00,19.70
"Damian Lillard","Portland Trail Blazers",2015-11-28,2015,6606,1610612757,400828131,4,3,10,0,"Cutting Layup Shot","2PT Field Goal",2,"Los Angeles Lakers",15,21,0,1.00,"Clarkson, Jordan",0.10,10.20
"Klay Thompson","Golden State Warriors",2016-02-22,2015,6475,1610612744,400828723,4,7,21,1,"Cutting Layup Shot","2PT Field Goal",1,"Atlanta Hawks",-11,-1,0,0.00,,0.00,0.00
"Klay Thompson","Golden State Warriors",2016-03-06,2015,6475,1610612744,400828818,1,9,11,1,"Cutting Layup Shot","2PT Field Goal",2,"Los Angeles Lakers",20,3,0,0.00,,0.00,0.00
"Paul George","Indiana Pacers",2016-02-08,2015,4251,1610612754,400828663,1,2,34,0,"Cutting Layup Shot","2PT Field Goal",1,"Los Angeles Lakers",2,11,0,0.00,,0.00,0.00
"Damian Lillard","Portland Trail Blazers",2016-02-21,2015,6606,1610612757,400828719,4,0,23,1,"Cutting Layup Shot","2PT Field Goal",1,"Utah Jazz",-14,8,0,0.00,,0.00,0.00
"Damian Lillard","Portland Trail Blazers",2016-03-18,2015,6606,1610612757,400828912,3,7,48,1,"Cutting Layup Shot","2PT Field Goal",0,"New Orleans Pelicans",2,2,0,0.00,,0.00,0.00
"Damian Lillard","Portland Trail Blazers",2015-11-02,2015,6606,1610612757,400827937,3,9,12,1,"Cutting Layup Shot","2PT Field Goal",0,"Minnesota Timberwolves",-1,0,0,0.80,"Prince, Tayshaun",4.60,11.00
"James Harden","Houston Rockets",2016-03-18,2015,3992,1610612745,400828911,3,4,28,1,"Cutting Layup Shot","2PT Field Goal",1,"Minnesota Timberwolves",-14,-1,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2015-11-02,2015,3992,1610612745,400827936,2,1,43,1,"Cutting Layup Shot","2PT Field Goal",2,"Oklahoma City Thunder",-20,0,0,1.10,"Durant, Kevin",3.40,15.90
"JR Smith","Cleveland Cavaliers",2016-01-20,2015,2444,1610612739,400828518,4,11,48,0,"Cutting Layup Shot","2PT Field Goal",1,"Brooklyn Nets",19,-5,0,0.40,"Brown, Markel",2.80,11.20
"James Harden","Houston Rockets",2015-12-23,2015,3992,1610612745,400828313,1,3,01,0,"Cutting Layup Shot","2PT Field Goal",1,"Orlando Magic",1,11,0,1.10,"Vucevic, Nikola",2.20,24.00
"Klay Thompson","Golden State Warriors",2016-01-09,2015,6475,1610612744,400828443,1,7,33,0,"Cutting Layup Shot","2PT Field Goal",3,"Sacramento Kings",27,16,0,1.00,"Cousins, DeMarcus",2.60,16.00
"Wesley Matthews","Dallas Mavericks",2016-02-03,2015,4032,1610612742,400828628,1,6,23,1,"Cutting Layup Shot","2PT Field Goal",1,"Miami Heat",-11,7,0,0.00,,0.00,0.00
"Klay Thompson","Golden State Warriors",2016-04-09,2015,6475,1610612744,400829077,3,4,41,1,"Cutting Layup Shot","2PT Field Goal",2,"Memphis Grizzlies",-25,2,0,0.00,,0.00,0.00
"Damian Lillard","Portland Trail Blazers",2015-11-18,2015,6606,1610612757,400828057,4,4,11,1,"Cutting Layup Shot","2PT Field Goal",1,"Houston Rockets",-16,-1,0,0.80,"Ariza, Trevor",4.90,9.10
"Klay Thompson","Golden State Warriors",2016-01-05,2015,6475,1610612744,400828411,1,1,06,1,"Cutting Layup Shot","2PT Field Goal",1,"Los Angeles Lakers",15,11,0,0.80,"Clarkson, Jordan",4.40,14.10
"Wesley Matthews","Dallas Mavericks",2015-12-12,2015,4032,1610612742,400828237,4,9,02,1,"Cutting Layup Shot","2PT Field Goal",1,"Washington Wizards",17,-5,0,0.80,"Porter, Otto",0.90,13.60
"Klay Thompson","Golden State Warriors",2016-01-09,2015,6475,1610612744,400828443,3,6,27,1,"Cutting Layup Shot","2PT Field Goal",1,"Sacramento Kings",0,18,0,0.80,"Gay, Rudy",7.70,9.40
"Klay Thompson","Golden State Warriors",2015-12-12,2015,6475,1610612744,400828238,1,4,53,1,"Cutting Layup Shot","2PT Field Goal",1,"Milwaukee Bucks",-9,8,0,0.60,"Parker, Jabari",3.60,18.40
"Kyle Lowry","Toronto Raptors",2016-01-01,2015,3012,1610612761,400828379,1,8,34,1,"Cutting Layup Shot","2PT Field Goal",0,"Charlotte Hornets",9,3,0,0.40,"Walker, Kemba",1.90,7.50
"Damian Lillard","Portland Trail Blazers",2015-12-12,2015,6606,1610612757,400828239,4,5,22,1,"Cutting Layup Shot","2PT Field Goal",2,"New York Knicks",-20,2,0,0.80,"Thomas, Lance",2.10,10.90
"Klay Thompson","Golden State Warriors",2016-01-30,2015,6475,1610612744,400828594,3,11,23,1,"Cutting Layup Shot","2PT Field Goal",1,"Philadelphia 76ers",17,0,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2015-12-12,2015,3992,1610612745,400828236,1,0,03,1,"Cutting Layup Shot","2PT Field Goal",0,"Los Angeles Lakers",6,-1,0,0.60,"Huertas, Marcelo",5.80,0.00
"Klay Thompson","Golden State Warriors",2016-01-25,2015,6475,1610612744,400828562,1,11,30,1,"Cutting Layup Shot","2PT Field Goal",2,"San Antonio Spurs",14,16,0,0.00,,0.00,0.00
"Damian Lillard","Portland Trail Blazers",2015-12-20,2015,6606,1610612757,400828291,3,7,40,1,"Cutting Layup Shot","2PT Field Goal",0,"Miami Heat",9,-1,0,0.00,,0.00,0.00
"CJ McCollum","Portland Trail Blazers",2016-03-04,2015,2490149,1610612757,400828803,4,9,24,1,"Cutting Layup Shot","2PT Field Goal",4,"Toronto Raptors",19,36,0,0.00,,0.00,0.00
"Klay Thompson","Golden State Warriors",2016-01-13,2015,6475,1610612744,400828470,4,5,19,0,"Cutting Layup Shot","2PT Field Goal",2,"Denver Nuggets",20,7,0,1.40,"Arthur, Darrell",2.20,5.10
"Klay Thompson","Golden State Warriors",2016-02-22,2015,6475,1610612744,400828723,2,7,25,0,"Cutting Layup Shot","2PT Field Goal",2,"Atlanta Hawks",9,21,0,0.00,,0.00,0.00
"Klay Thompson","Golden State Warriors",2016-03-06,2015,6475,1610612744,400828818,2,4,38,1,"Cutting Layup Shot","2PT Field Goal",2,"Los Angeles Lakers",-19,7,0,0.00,,0.00,0.00
"CJ McCollum","Portland Trail Blazers",2016-02-28,2015,2490149,1610612757,400828767,2,5,27,1,"Cutting Layup Shot","2PT Field Goal",1,"Indiana Pacers",-11,-1,0,0.00,,0.00,0.00
"Wesley Matthews","Dallas Mavericks",2015-11-13,2015,4032,1610612742,400828022,1,11,22,0,"Cutting Layup Shot","2PT Field Goal",2,"Los Angeles Lakers",-20,13,0,0.10,"Clarkson, Jordan",3.50,6.00
"Paul George","Indiana Pacers",2016-01-30,2015,4251,1610612754,400828596,2,2,11,1,"Cutting Layup Shot","2PT Field Goal",0,"Denver Nuggets",-9,2,0,0.00,,0.00,0.00
"Klay Thompson","Golden State Warriors",2016-03-16,2015,6475,1610612744,400828898,1,7,16,1,"Cutting Layup Shot","2PT Field Goal",1,"New York Knicks",1,18,0,0.00,,0.00,0.00
"Paul George","Indiana Pacers",2016-01-26,2015,4251,1610612754,400828563,3,3,01,1,"Cutting Layup Shot","2PT Field Goal",1,"Los Angeles Clippers",9,7,0,0.00,,0.00,0.00
"Damian Lillard","Portland Trail Blazers",2015-11-05,2015,6606,1610612757,400827961,2,4,22,1,"Cutting Layup Shot","2PT Field Goal",1,"Memphis Grizzlies",-17,-6,0,0.80,"Conley, Mike",1.80,6.90
"JR Smith","Cleveland Cavaliers",2016-01-10,2015,2444,1610612739,400828446,1,8,40,1,"Cutting Layup Shot","2PT Field Goal",0,"Philadelphia 76ers",0,8,0,0.60,"Stauskas, Nik",2.90,13.20
"Klay Thompson","Golden State Warriors",2016-01-08,2015,6475,1610612744,400828435,1,8,32,1,"Cutting Layup Shot","2PT Field Goal",2,"Portland Trail Blazers",28,0,0,0.30,"McCollum, CJ",0.40,10.40
"Wesley Matthews","Dallas Mavericks",2016-01-26,2015,4032,1610612742,400828570,1,5,45,1,"Cutting Layup Shot","2PT Field Goal",2,"Los Angeles Lakers",-20,7,0,0.00,,0.00,0.00
"Klay Thompson","Golden State Warriors",2016-01-18,2015,6475,1610612744,400828509,1,4,16,0,"Cutting Layup Shot","2PT Field Goal",1,"Cleveland Cavaliers",-7,11,0,1.20,"Love, Kevin",2.60,12.60
"Paul George","Indiana Pacers",2016-03-27,2015,4251,1610612754,400828980,1,5,35,1,"Cutting Layup Shot","2PT Field Goal",0,"Houston Rockets",-1,0,0,0.00,,0.00,0.00
"Damian Lillard","Portland Trail Blazers",2016-01-18,2015,6606,1610612757,400828504,1,11,26,1,"Cutting Layup Shot","2PT Field Goal",0,"Washington Wizards",-7,-6,1,1.10,"Gortat, Marcin",1.40,7.60
"Klay Thompson","Golden State Warriors",2016-03-27,2015,6475,1610612744,400828981,2,3,36,1,"Cutting Layup Shot","2PT Field Goal",2,"Philadelphia 76ers",14,16,0,0.00,,0.00,0.00
"Klay Thompson","Golden State Warriors",2016-01-18,2015,6475,1610612744,400828509,3,11,37,1,"Cutting Layup Shot","2PT Field Goal",0,"Cleveland Cavaliers",-7,7,1,1.40,"Smith, J.R.",1.90,13.00
"Wesley Matthews","Dallas Mavericks",2015-12-09,2015,4032,1610612742,400828215,1,4,07,1,"Cutting Layup Shot","2PT Field Goal",1,"Atlanta Hawks",-2,-10,0,0.60,"Korver, Kyle",2.80,0.00
"Klay Thompson","Golden State Warriors",2015-11-07,2015,6475,1610612744,400827979,3,5,17,1,"Cutting Layup Shot","2PT Field Goal",2,"Sacramento Kings",-19,16,0,0.40,"Anderson, James",2.60,21.00
"Paul George","Indiana Pacers",2016-02-10,2015,4251,1610612754,400828676,4,6,00,0,"Cutting Layup Shot","2PT Field Goal",1,"Charlotte Hornets",12,2,0,0.00,,0.00,0.00
"JJ Redick","Los Angeles Clippers",2016-02-03,2015,3024,1610612746,400828632,1,6,24,0,"Cutting Layup Shot","2PT Field Goal",1,"Minnesota Timberwolves",-7,16,0,0.00,,0.00,0.00
"Klay Thompson","Golden State Warriors",2015-12-25,2015,6475,1610612744,400828325,1,6,18,1,"Cutting Layup Shot","2PT Field Goal",0,"Cleveland Cavaliers",2,7,0,1.50,"Mozgov, Timofey",1.90,19.60
"Klay Thompson","Golden State Warriors",2016-01-22,2015,6475,1610612744,400828539,2,1,59,1,"Cutting Layup Shot","2PT Field Goal",0,"Indiana Pacers",4,2,0,0.00,,0.00,0.00
"Klay Thompson","Golden State Warriors",2016-03-29,2015,6475,1610612744,400828999,1,10,37,1,"Cutting Layup Shot","2PT Field Goal",2,"Washington Wizards",15,16,0,0.00,,0.00,0.00
"Klay Thompson","Golden State Warriors",2015-11-17,2015,6475,1610612744,400828051,1,9,09,1,"Cutting Layup Shot","2PT Field Goal",0,"Toronto Raptors",-4,0,0,0.80,"Valanciunas, Jonas",4.70,16.60
"Klay Thompson","Golden State Warriors",2016-03-03,2015,6475,1610612744,400828798,3,5,40,1,"Cutting Layup Shot","2PT Field Goal",2,"Oklahoma City Thunder",12,16,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2016-01-22,2015,3992,1610612745,400828537,1,4,50,1,"Cutting Layup Shot","2PT Field Goal",3,"Milwaukee Bucks",-30,-1,0,1.00,"Carter-Williams, Michael",2.20,22.00
"Klay Thompson","Golden State Warriors",2015-12-31,2015,6475,1610612744,400828372,1,4,52,1,"Cutting Layup Shot","2PT Field Goal",1,"Houston Rockets",19,-1,0,1.30,"Jones, Terrence",2.70,11.80
"Klay Thompson","Golden State Warriors",2015-10-31,2015,6475,1610612744,400827922,1,6,57,1,"Cutting Layup Shot","2PT Field Goal",1,"New Orleans Pelicans",7,18,0,0.00,"Gordon, Eric",2.60,13.40
"Paul George","Indiana Pacers",2015-12-31,2015,4251,1610612754,400828371,4,5,23,1,"Cutting Layup Shot","2PT Field Goal",1,"Milwaukee Bucks",12,3,0,1.50,"Carter-Williams, Michael",3.80,14.50
"JJ Redick","Los Angeles Clippers",2015-11-27,2015,3024,1610612746,400828125,1,7,54,0,"Cutting Layup Shot","2PT Field Goal",1,"New Orleans Pelicans",-16,2,1,1.30,"Gee, Alonzo",6.20,20.00
"JJ Redick","Los Angeles Clippers",2016-03-07,2015,3024,1610612746,400828829,2,3,28,0,"Cutting Layup Shot","2PT Field Goal",0,"Dallas Mavericks",-4,-1,0,0.00,,0.00,0.00
"James Harden","Houston Rockets",2015-11-13,2015,3992,1610612745,400828023,4,8,21,1,"Cutting Layup Shot","2PT Field Goal",2,"Denver Nuggets",-29,2,0,1.10,"Hickson, JJ",2.10,2.50
"Paul George","Indiana Pacers",2016-03-12,2015,4251,1610612754,400828860,4,4,09,1,"Cutting Layup Shot","2PT Field Goal",1,"Dallas Mavericks",12,0,0,0.00,,0.00,0.00
"Paul George","Indiana Pacers",2016-03-31,2015,4251,1610612754,400829010,3,10,15,1,"Cutting Layup Shot","2PT Field Goal",0,"Orlando Magic",-1,3,0,0.00,,0.00,0.00
"CJ McCollum","Portland Trail Blazers",2016-03-17,2015,2490149,1610612757,400828905,1,6,40,1,"Cutting Layup Shot","2PT Field Goal",0,"San Antonio Spurs",-9,2,0,0.00,,0.00,0.00
"Paul George","Indiana Pacers",2015-11-06,2015,4251,1610612754,400827967,1,11,30,1,"Cutting Layup Shot","2PT Field Goal",0,"Miami Heat",-2,2,0,0.40,"Whiteside, Hassan",1.60,13.80
"Damian Lillard","Portland Trail Blazers",2015-11-13,2015,6606,1610612757,400828020,4,6,02,1,"Cutting Layup Shot","2PT Field Goal",2,"Memphis Grizzlies",25,-5,0,0.60,"Allen, Tony",4.40,15.10
